playerID,coachID,hofID,firstName,lastName,nameNote,nameGiven,nameNick,height,weight,shootCatch,legendsID,ihdbID,hrefID,firstNHL,lastNHL,firstWHA,lastWHA,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity,deathYear,deathMon,deathDay,deathCountry,deathState,deathCity,goals
wardca01,,,Cam,Ward,,,,73,200,L,20547,55426,wardca01,2005,2011,,,G,1984,2,29,Canada,SK,Saskatoon,,,,,,,225
warddi01,,,Dixon,Ward,,Dixon McRae (Jr.),,72,200,R,11720,5636,warddi01,1992,2002,,,R,1968,9,23,Canada,AB,Leduc,,,,,,,97
warddo01,,,Don,Ward,,Donald Joseph,,74,200,L,14634,10690,warddo01,1957,1959,,,D,1935,10,19,Canada,ON,Sarnia,1997,,,,,,225
warded01,,,Ed,Ward,,Edward John,,75,220,R,11721,5637,warded01,1993,2000,,,R,1969,11,10,Canada,AB,Edmonton,,,,,,,22
wardja01,,,Jason,Ward,,Jason Robert,,74,205,R,11514,23726,wardja01,1999,2008,,,R,1979,1,16,Canada,ON,Chapleau,,,,,,,224
wardji01,,,Jimmy,Ward,,James William,,71,167,R,14635,5638,wardji01,1927,1938,,,R,1906,9,1,Canada,ON,Fort William,1990,11,15,,,,256
wardjo01,,,Joe,Ward,,Joseph Michael,,72,180,L,14636,7466,wardjo01,1980,1980,,,C,1961,2,11,Canada,ON,Sarnia,,,,,,,132
wardjo02,,,Joel,Ward,,,,74,205,R,22191,31758,wardjo02,2006,2011,,,R,1980,12,2,Canada,ON,Toronto,,,,,,,68
wardla01,,,Lance,Ward,,,,75,210,L,15174,20213,wardla01,2000,2003,,,D,1978,6,2,Canada,AB,Lloydminster,,,,,,,31
wardro01,,,Ron,Ward,,Ronald Leon,Magic,71,175,R,14637,5639,wardro01,1969,1971,1972,1976,C,1944,9,12,Canada,ON,Cornwall,,,,,,,18
wareje01,,,Jeff,Ware,,Jeffrey,,76,220,L,10753,14468,wareje01,1996,1998,,,D,1977,5,19,Canada,ON,Toronto,,,,,,,139
waremi01,,,Michael,Ware,,Michael,Iron Mike,77,216,R,11722,5640,waremi01,1988,1989,,,R,1967,3,22,Canada,ON,York,,,,,,,248
waresed01,,,Eddie,Wares,,Edward George,,71,182,R,14638,13320,waresed01,1936,1946,,,R,1915,3,19,Canada,AB,Calgary,1992,2,29,,,,226
warnebo01,,,Bob,Warner,,Robert Norman,,71,180,L,14639,7372,warnebo01,1975,1976,,,D,1950,12,13,Canada,ON,Grimsby,,,,,,,114
warneji01,,,Jim,Warner,,James Francis,,71,180,R,14640,5641,warneji01,1979,1979,1978,1978,R,1954,3,26,USA,MN,St. Paul,,,,,,,242
warrerh01,,,Rhett,Warrener,,Rhett Adam,,73,203,R,11067,14091,warrerh01,1995,2007,,,D,1976,1,27,Canada,SK,Shaunavon,,,,,,,124
warrito01,,,Todd,Warriner,,Todd,,73,200,L,11723,5642,warrito01,1994,2002,,,L,1974,1,3,Canada,ON,Blenheim,,,,,,,198
warrst01,,,Steve,Warr,,Steven,,71,185,R,,6757,warrst01,,,1972,1973,D,1951,1,5,Canada,ON,Peterborough,,,,,,,72
warwibi01,,,Bill,Warwick,,William Harvey,The Dapper Yapper,67,155,L,14641,13714,warwibi01,1942,1943,,,L,1924,11,17,Canada,SK,Regina,2007,10,3,Canada,AB,Edmonton,224
warwige01,,,George,Warwick,,George William,,70,175,L,,,,,,,,G,1890,5,1,Canada,ON,Brockville,,,,,,,125
warwigr01,,,Grant,Warwick,,Grant David,Nobby,66,155,R,14642,12101,warwigr01,1941,1949,,,R,1921,10,11,Canada,SK,Regina,1999,9,27,Canada,AB,Edmonton,102
washbst01,,,Steve,Washburn,,Steven,,74,198,L,14981,16364,washbst01,1995,2000,,,C,1975,4,10,Canada,ON,Ottawa,,,,,,,121
wasnini01,,,Nick,Wasnie,,Nicholas,,71,174,R,14643,5647,wasnini01,1927,1934,,,R,1904,1,1,Canada,MB,Winnipeg,1991,5,26,,,,140
wathifr01,,,Francis,Wathier,,,,76,208,L,,62288,wathifr01,2009,2011,,,L,1984,12,7,Canada,ON,St. Isidore,,,,,,,18
watkima01,,,Matt,Watkins,,,,70,180,,,,watkima01,2011,2011,,,R,1986,11,22,,,,,,,,,,214
watsobi01,,,Bill,Watson,,William Charles,Hobe,72,185,R,14644,5650,watsobi01,1985,1988,,,R,1964,3,30,Canada,MB,Pine Falls,,,,,,,240
watsobr01,watsobr01c,,Bryan,Watson,,Bryan Joseph,Bugsy/Super Pest,69,175,R,14645,5652,watsobr01,1963,1978,1978,1978,D,1942,11,14,Canada,ON,Bancroft,,,,,,,36
watsoda01,,,Dave,Watson,,David Gerald,,74,190,L,14646,7463,watsoda01,1979,1980,,,L,1958,5,19,Canada,ON,Kirkland Lake,,,,,,,83
watsoha01,,watsoha01h,Harry,Watson,,Harry Percival,Whipper,73,207,L,P199402,5653,watsoha02,1941,1956,,,L,1923,5,6,Canada,SK,Saskatoon,2002,11,19,,,,106
,,watsoha02h,Harry,Watson,,Henry Ellis,,,165,L,P196224,,watsoha01,,,,,L,1898,7,14,Canada,NL,St. John's,1957,9,11,,,,109
watsoji01,,,Jim,Watson,,James Arthur,Watty,74,186,L,14648,10284,watsoji01,1963,1971,1972,1975,D,1943,6,28,Canada,QC,Malartic,,,,,,,140
watsoji02,,,Jimmy,Watson,,James Charles,,72,195,L,14649,5654,watsoji02,1972,1981,,,D,1952,8,19,Canada,BC,Smithers,,,,,,,121
watsojo01,,,Joe,Watson,,Joseph John,,70,185,L,14650,5655,watsojo01,1964,1978,,,D,1943,7,6,Canada,BC,Smithers,,,,,,,42
watsoph01,watsoph01c,,Phil,Watson,,Phillipe Henri Francois,,71,165,R,14651,5656,watsoph01,1935,1947,,,C,1914,4,24,Canada,QC,Montreal,1991,2,1,,,,131
watteti01,,,Tim,Watters,,Timothy John,Muddy,71,185,L,11725,5658,watteti01,1981,1994,,,D,1959,7,25,Canada,BC,Kamloops,,,,,,,254
wattji01,,,Jim,Watt,,James Magnus,,71,180,L,18730,8649,wattji01,1973,1973,,,G,1950,5,11,USA,MN,Duluth,,,,,,,126
wattmi01,,,Mike,Watt,,Michael,,74,212,L,11068,19323,wattmi01,1997,2002,,,L,1976,3,31,Canada,ON,Seaforth,,,,,,,18
wattsbr01,,,Brian,Watts,,Brian Allan,,72,180,L,14652,6750,wattsbr01,1975,1975,,,L,1947,9,10,Canada,ON,Hagersville,,,,,,,143
,wattto01c,,Tom,Watt,,Thomas,,,,,,5657,wattto99c,,,,,,1935,6,17,Canada,ON,Toronto,,,,,,,96
weavemi01,,,Mike,Weaver,,,,69,182,R,20096,26128,weavemi01,2001,2011,,,D,1978,5,2,Canada,ON,Brampton,,,,,,,17
webbst01,,,Steve,Webb,,Steve,,72,211,R,10805,19006,webbst01,1996,2003,,,R,1975,4,30,Canada,ON,Peterborough,,,,,,,40
webermi01,,,Mike,Weber,,,,74,199,L,21980,76921,webermi01,2007,2011,,,D,1987,12,16,USA,PA,Pittsburgh,,,,,,,1
webersh01,,,Shea,Weber,,,,75,213,R,20977,62488,webersh01,2005,2011,,,D,1985,8,14,Canada,BC,Sicamous,,,,,,,234
weberya01,,,Yannick,Weber,,,,70,193,R,22278,81495,weberya01,2008,2011,,,D,1988,9,23,Switzerland,,Morges,,,,,,,137
webstau01,,,Aubrey,Webster,,Aubrey,,69,168,R,14653,20027,webstau01,1930,1934,,,R,1912,9,25,Canada,ON,Fort William,1999,11,1,Canada,ON,Kenora,227
webstdo01,,,Don,Webster,,Donald,,68,180,L,14654,13205,webstdo01,1943,1943,,,L,1924,7,3,Canada,ON,Toronto,1978,4,12,USA,CA,Fresno,147
webstjo01,,,John,Webster,,John Robert,Chick,71,160,L,14655,12116,webstjo01,1949,1949,,,C,1920,11,3,Canada,ON,Toronto,,,,,,,191
webstto01,webstto01c,,Tom,Webster,,Thomas Ronald,Hawkeye,70,170,R,14656,5666,webstto01,1968,1979,1972,1977,R,1948,10,4,Canada,ON,Kirkland Lake,,,,,,,5
weekeke01,,,Kevin,Weekes,,Kevin,,73,215,L,18764,18621,weekeke01,1997,2008,,,G,1975,4,4,Canada,ON,Toronto,,,,,,,67
weeksst01,,,Steve,Weeks,,Stephen K.,,71,170,L,18406,5668,weeksst01,1980,1992,,,G,1958,6,30,Canada,ON,Scarborough,,,,,,,165
weighdo01,,,Doug,Weight,,Douglas Daniel,,71,196,L,11726,5672,weighdo01,1990,2010,,,C,1971,1,21,USA,MI,Warren,,,,,,,207
weilaco01,weilaco01c,weilaco01h,Cooney,Weiland,,Ralph C.,,67,150,L,P197104,5673,weilaco01,1928,1938,,,C,1904,11,5,Canada,ON,Edmondville,1985,7,3,,,,68
weimaty01,,,Tyler,Weiman,,,,71,180,L,20705,55478,weimaty01,2007,2007,,,G,1984,6,5,Canada,SK,Saskatoon,,,,,,,191
weinhma01,,,Mattias,Weinhandl,,,,72,183,R,19317,45045,weinhma01,2002,2006,,,R,1980,6,1,Sweden,,Ljunjby,,,,,,,259
weinrer01,,,Eric,Weinrich,,Eric John,,73,207,L,11728,5676,weinrer01,1988,2005,,,D,1966,12,19,USA,VA,Roanoke,,,,,,,84
weirst01,,,Stan,Weir,,Stanley Brian,Stash,73,180,L,14658,5678,weirst01,1972,1982,1978,1978,C,1952,3,17,Canada,AB,Ponoka,,,,,,,237
weirwa01,,,Wally,Weir,,Walter Edward,,74,200,L,14659,5679,weirwa01,1979,1984,1976,1978,D,1954,6,3,Canada,QC,Verdun,,,,,,,188
weiseda01,,,Dale,Weise,,,,74,210,,,,weiseda01,2010,2011,,,R,1988,8,5,Canada,MB,Winnipeg,,,,,,,204
weissst01,,,Stephen,Weiss,,,,71,185,L,20131,50230,weissst01,2001,2011,,,C,1983,4,3,Canada,ON,Toronto,,,,,,,234
welchno01,,,Noah,Welch,,,,76,215,L,20270,56827,welchno01,2005,2010,,,D,1982,8,26,USA,MA,Brighton,,,,,,,140
wellecr01,,,Craig,Weller,,,,75,195,R,19721,51289,wellecr01,2007,2008,,,R,1981,1,17,Canada,AB,Calgary,,,,,,,225
wellial01,,,Alex,Wellington,,Alexander,Duke,,,R,14660,29910,wellial01,1919,1919,,,D,1893,8,4,Canada,ON,Port Arthur,1967,,,,,,192
wellmca01,,,Casey,Wellman,,,,72,160,R,,99417,wellmca01,2009,2011,,,C,1987,10,18,USA,CA,Brentwood,,,,,,,165
wellsch01,,,Chris,Wells,,Christopher,,78,223,L,11078,15582,wellsch01,1995,1999,,,C,1975,11,12,Canada,AB,Calgary,,,,,,,240
wellsja01,,,Jay,Wells,,Gordon,,73,210,L,11731,5682,wellsja01,1979,1996,,,D,1959,5,18,Canada,ON,Paris,,,,,,,152
wellwer01,,,Eric,Wellwood,,,,71,180,,,,wellwer01,2010,2011,,,L,1990,3,6,Canada,ON,Windsor,,,,,,,70
wellwky01,,,Kyle,Wellwood,,,,70,180,R,20337,50104,wellwky01,2003,2011,,,C,1983,5,16,Canada,ON,Windsor,,,,,,,235
welshje01,,,Jeremy,Welsh,,,,75,200,,,,welshje01,2011,2011,,,L,1988,4,30,,,,,,,,,,111
wensijo01,,,John,Wensink,,John,Wire,72,200,L,14661,5684,wensijo01,1973,1982,,,L,1953,4,1,Canada,ON,Cornwall,,,,,,,227
wentwcy01,,,Cy,Wentworth,,Marvin P.,Cyclone,70,170,R,14662,5685,wentwcy01,1927,1939,,,D,1905,1,24,Canada,ON,Grimsby,1982,10,10,Canada,ON,Toronto,185
werenbr01,,,Brad,Werenka,,John Bradley,,73,221,L,11732,5687,werenbr01,1992,2000,,,D,1969,2,12,Canada,AB,Two Hills,,,,,,,229
wesenbr01,,,Brian,Wesenberg,,Brian,,75,187,R,11147,19349,wesenbr01,1998,1998,,,R,1977,5,9,Canada,ON,Peterborough,,,,,,,242
weslebl01,,,Blake,Wesley,,Blake Trevor,Red,73,200,L,14663,5689,weslebl01,1979,1985,,,D,1959,7,10,Canada,AB,Red Deer,,,,,,,208
weslegl01,,,Glen,Wesley,,Glen Edwin,,73,207,L,11734,5690,weslegl01,1987,2007,,,D,1968,10,2,Canada,AB,Red Deer,,,,,,,125
westcdu01,,,Duvie,Westcott,,,,71,197,R,20263,33926,westcdu01,2001,2007,,,D,1977,10,30,Canada,MB,Winnipeg,,,,,,,244
westfed01,,,Ed,Westfall,,Edwin Vernon,The Shadow,73,197,R,14664,5692,westfed01,1961,1978,,,R,1940,9,19,Canada,ON,Belleville,,,,,,,27
westgke01,,,Kevin,Westgarth,,,,77,247,R,22447,77765,westgke01,2008,2011,,,R,1984,2,7,Canada,ON,Amherstburg,,,,,,,158
westlto01,,,Tommy,Westlund,,Tommy,,72,210,R,16576,37001,westlto01,1999,2002,,,R,1974,12,29,Sweden,,Fors,,,,,,,81
westrer01,,,Erik,Westrum,,,,72,204,L,17680,33937,westrer01,2003,2006,,,C,1979,7,26,USA,MN,Minneapolis,,,,,,,154
westrpa01,,,Pat,Westrum,,Patrick Delvan,,70,185,L,,8506,westrpa01,,,1974,1977,D,1948,3,3,USA,MN,Minneapolis,,,,,,,62
westst01,,,Steve,West,,Steven Carter,,68,150,L,,7420,westst01,,,1974,1978,C,1952,3,20,Canada,ON,Peterborough,,,,,,,13
,,westwha01h,Harry,Westwick,,,Rat,,,,P196225,,westwha01,,,,,D,1876,4,22,Canada,ON,Ottawa,1957,4,3,,,,105
westwto01,,,Tom,Westwick,,Thomas Frederick,,68,150,R,,,,,,,,,1887,6,28,Canada,ON,Ottawa,,,,,,,146
wetzeca01,,,Carl,Wetzel,,Carl David,,73,170,L,18731,10627,wetzeca01,1964,1967,1972,1972,G,1938,12,12,USA,MI,Detroit,,,,,,,248
whaleed01,,,Ed,Whalen,,Edward,,,,,,,,,,,,C,,,,,,,,,,,,,38
wharrke01,,,Kenny,Wharram,,Kenneth Malcolm,,69,160,R,14665,5697,wharrke01,1951,1968,,,R,1933,7,2,Canada,ON,Ferris,,,,,,,7
whartle01,,,Len,Wharton,,Leonard Thomas,,72,170,R,14666,13380,whartle01,1944,1944,,,D,1927,12,13,Canada,MB,WInnipeg,2007,9,30,,,,28
wheelbl01,,,Blake,Wheeler,,Blake James,,76,185,R,21263,78686,wheelbl01,2008,2011,,,R,1986,8,31,USA,MN,Robbinsdale,,,,,,,147
wheelsi01,,,Simon,Wheeldon,,Simon,,71,170,L,11736,756,wheelsi01,1987,1990,,,C,1966,8,30,Canada,BC,Vancouver,,,,,,,59
whelddo01,,,Don,Wheldon,,Donald,,74,185,R,14667,8650,whelddo01,1974,1974,,,D,1954,12,28,USA,MA,Falmouth,1985,6,3,,,,239
wheltbi01,,,Bill,Whelton,,William M.,,73,180,L,14668,7550,wheltbi01,1980,1980,,,D,1959,8,28,USA,MA,Everett,,,,,,,167
whiddbo01,,,Bob,Whidden,,Robert Joseph,,70,165,R,,10554,whiddbo01,,,1972,1975,G,1946,7,27,Canada,ON,Sudbury,,,,,,,85
whistro01,,,Rob,Whistle,,Robert Douglas,,74,195,R,14669,5701,whistro01,1985,1987,,,D,1961,4,4,Canada,ON,Thunder Bay,,,,,,,248
whitcfr01,,whitcfr01h,Fred,Whitcroft,,Frederick,,70,165,R,P196226,,whitcfr01,,,,,D,1883,12,20,Canada,ON,Port Perry,1931,8,9,,,,201
whiteal01,,,Alton,White,,Alton James,Junior,69,175,R,,8702,whiteal01,,,1972,1974,R,1945,5,31,Canada,NS,Amherst,,,,,,,98
whitebi01,whitebi01c,,Bill,White,,William Earl,,74,195,R,14670,5702,whitebi01,1967,1975,,,D,1939,8,26,Canada,ON,Toronto,,,,,,,10
whitebo01,,,Bob,Whitelaw,,Robert,,71,185,L,14675,16891,whitebo01,1940,1941,,,D,1916,10,5,England,Yorkshire,Bradford,,,,,,,171
whitebr01,,,Brian,White,,Brian,,73,195,R,10605,26597,whitebr01,1998,1998,,,D,1976,2,7,USA,MA,Winchester,,,,,,,121
whiteco01,,,Colin,White,,John Colin,,76,215,L,10005,28500,whiteco01,1999,2011,,,D,1977,12,12,Canada,NS,New Glasgow,,,,,,,150
whiteia01,,,Ian,White,,,,70,185,R,20730,55464,whiteia01,2005,2011,,,D,1984,6,4,Canada,MB,Steinbach,,,,,,,54
whitemo01,,,Moe,White,,Maurice Leonard Arthur,,71,178,L,14671,14453,whitemo01,1945,1945,,,L,1919,7,28,Canada,QC,Verdun,,,,,,,173
whitepe01,,,Peter,White,,Peter Toby,,71,200,L,11737,6388,whitepe01,1993,2003,,,C,1969,3,15,Canada,QC,Montreal,,,,,,,258
whitery01,,,Ryan,White,,,,72,193,R,,80499,whitery01,2009,2011,,,R,1988,3,17,Canada,MB,Brandon,,,,,,,235
whitesh01,,,Sherman,White,,Sherman Beverly,Shermie,70,165,L,14672,12108,whitesh01,1946,1949,,,C,1923,5,12,Canada,NB,Cape Tormentine,1975,1,29,,,,221
whitete01,,,Tex,White,,Wilfred Belmont,,71,155,R,14673,22853,whitete01,1925,1930,,,R,1900,6,26,Canada,ON,Hillborough,1949,12,2,,,,151
whiteto01,,,Tony,White,,Anthony Raymond,,70,175,L,14674,5706,whiteto01,1974,1979,,,L,1954,6,16,Canada,NL,Grand Falls,,,,,,,225
whiteto02,,,Todd,White,,Todd,,70,195,L,15204,15445,whiteto02,1997,2010,,,C,1975,5,21,Canada,ON,Kanata,,,,,,,191
whitftr01,,,Trent,Whitfield,,Trent,,71,209,L,15178,24718,whitftr01,1999,2011,,,C,1977,6,17,Canada,SK,Estevan,,,,,,,245
whitlbo01,,,Bob,Whitlock,,Robert Angus,,70,175,R,14676,5707,whitlbo01,1969,1969,1972,1975,C,1949,7,16,Canada,PE,Charlottetown,,,,,,,136
whitmde01,,,Derek,Whitmore,,,,70,190,,,,whitmde01,2011,2011,,,L,1984,12,17,,,,,,,,,,14
whitmka01,,,Kay,Whitmore,,Kay Brian,,71,175,L,18407,5708,whitmka01,1988,2001,,,G,1967,4,10,Canada,ON,Sudbury,,,,,,,120
whitnra01,,,Ray,Whitney,,Raymond,,70,180,R,11738,5710,whitnra01,1991,2011,,,L,1972,5,8,Canada,AB,Fort Saskatchewan,,,,,,,228
whitnry01,,,Ryan,Whitney,,,,76,219,L,20512,63061,whitnry01,2005,2011,,,D,1983,2,19,USA,MA,Scituate,,,,,,,74
whytese01,,,Sean,Whyte,,Sean Garnet,Sheepdog,72,198,R,11739,5713,whytese01,1991,1992,,,R,1970,5,4,Canada,ON,Sudbury,,,,,,,5
wickedo01,,,Doug,Wickenheiser,,Douglas Peter,,73,200,L,14677,5714,wickedo01,1980,1989,,,C,1961,3,30,Canada,SK,Regina,1999,1,12,USA,MO,St. Louis,122
wickro01,,,Roman,Wick,,,,74,208,,,,wickro01,2010,2010,,,R,1985,12,30,Switzerland,,Kloten,,,,,,,142
widemde01,,,Dennis,Wideman,,Dennis Earl,,72,196,R,20779,50256,widemde01,2005,2011,,,D,1983,3,20,Canada,ON,Kitchener,,,,,,,211
widinju01,,,Juha,Widing,,Juha Markku,Flying Finn/Whitey,72,180,L,14678,5715,widinju01,1969,1976,1977,1977,C,1947,7,4,Finland,,Uleaborg,1984,12,30,Canada,BC,Kelowna,111
widmeja01,,,Jason,Widmer,,Jason,,72,200,L,14944,5717,widmeja01,1994,1996,,,D,1973,8,1,Canada,AB,Calgary,,,,,,,132
wiebear01,,,Art,Wiebe,,Walter Arthur Ronald,,70,180,L,14679,5718,wiebear01,1932,1943,,,D,1912,9,28,Canada,SK,Rosthern,1971,6,6,,,,202
wiemeja01,,,Jason,Wiemer,,Jason,,73,225,L,11098,11358,wiemeja01,1994,2005,,,C,1976,4,14,Canada,BC,Kimberley,,,,,,,135
wiemeji01,,,Jim,Wiemer,,James Duncan,Ripper,76,216,L,11741,5722,wiemeji01,1982,1993,,,D,1961,1,9,Canada,ON,Sudbury,,,,,,,12
wiercpa01,,,Patrick,Wiercioch,,,,76,192,,,,wiercpa01,2010,2010,,,D,1990,9,12,Canada,BC,Burnaby,,,,,,,184
wilcoar01,,,Archie,Wilcox,,Archibald Thomas Bartlett,,71,195,R,14680,5723,wilcoar01,1929,1934,,,D,1903,5,9,Canada,QC,Montreal,1993,8,27,Canada,ON,Brockville,258
wilcoba01,,,Barry,Wilcox,,Barry Frederick,,73,190,L,14681,8311,wilcoba01,1972,1974,,,R,1948,4,23,Canada,BC,New Westminster,,,,,,,260
wildear01,,,Arch,Wilder,,Archibald Charles,,69,155,L,14682,17143,wildear01,1940,1940,,,L,1917,4,30,Canada,SK,Melville,2002,12,24,Canada,AB,Calgary,147
wileyji01,wileyji01c,,Jim,Wiley,,James Thomas,,74,200,L,14683,5725,wileyji01,1972,1976,,,C,1950,4,28,Canada,ON,Sault Ste. Marie,,,,,,,255
wilkiba01,,,Barry,Wilkins,,Barry James,,72,190,L,14684,5729,wilkiba01,1966,1975,1976,1977,D,1947,2,28,Canada,ON,Toronto,,,,,,,104
wilkibo01,,,Bob,Wilkie,,Robert,,74,215,R,11742,5726,wilkibo01,1990,1993,,,D,1969,2,11,Canada,AB,Calgary,,,,,,,176
wilkida01,,,David,Wilkie,,David,,75,215,R,11743,5728,wilkida01,1994,2000,,,D,1974,5,30,USA,WA,Ellensburg,,,,,,,63
wilkide01,,,Derek,Wilkinson,,Derek K.,,72,170,L,18758,13606,wilkide01,1995,1998,,,G,1974,7,29,Canada,QC,Lasalle,,,,,,,165
wilkiia01,wilkiia01c,,Ian,Wilkie,,Ian,,69,175,R,,11770,wilkiia01,,,1972,1973,G,1949,7,20,Canada,AB,Edmonton,,,,,,,98
wilkijo01,,,John,Wilkinson,,John H.,,71,195,L,14685,14588,wilkijo01,1943,1943,,,D,1911,7,9,Canada,ON,Ottawa,1970,1,19,,,,22
wilkine01,,,Neil,Wilkinson,,Neil John,Wilky,75,194,R,11744,5730,wilkine01,1989,1998,,,D,1967,8,15,Canada,MB,Selkirk,,,,,,,215
wilksbr01,,,Brian,Wilks,,Brian,,71,175,R,14686,5731,wilksbr01,1984,1988,,,C,1966,2,27,Canada,ON,Toronto,,,,,,,91
willaro01,,,Rod,Willard,,Rod Stephen,,72,190,L,14687,5732,willaro01,1982,1982,,,L,1960,5,1,Canada,ON,New Liskeard,,,,,,,140
willibu01,,,Burr,Williams,,Burton,,70,183,R,14688,20013,willibu01,1933,1936,,,D,1909,8,30,USA,OK,Okemah,1981,2,12,,,,92
willibu02,,,Butch,Williams,,Warren Milton,,71,195,R,14694,6654,willibu02,1973,1975,1976,1976,R,1952,9,11,USA,MN,Duluth,,,,,,,56
willida01,,,David,Williams,,David Andrew,,74,195,R,11746,5736,willida01,1991,1994,,,D,1967,8,25,USA,NJ,Plainfield,,,,,,,40
willida02,,,Darryl,Williams,,Darryl Clifford,,71,185,L,11745,5734,willida02,1992,1992,,,L,1968,2,9,Canada,NL,Mt. Pearl,,,,,,,205
willifr01,,,Fred,Williams,,Frederick Richard,Fats,71,178,L,14690,6517,willifr01,1976,1976,,,C,1956,7,1,Canada,SK,Saskatoon,,,,,,,110
williga01,,,Gary,Williamson,,Gary Bert,,70,175,L,,14119,williga01,,,1973,1973,L,1950,5,25,Canada,QC,Montreal,,,,,,,246
willigo01,,,Gord,Williams,,Gordon James,,71,190,R,14691,5737,willigo01,1981,1982,,,R,1960,4,10,Canada,SK,Saskatoon,,,,,,,179
williha01,,,Hal,Willis,,Harold William,,74,215,L,,10335,williha01,,,1972,1973,D,1946,6,8,Canada,NS,Liverpool,,,,,,,15
willija01,,,Jason,Williams,,,,71,194,R,20123,25856,willija01,2000,2011,,,C,1980,8,11,Canada,ON,London,,,,,,,167
willije01,,,Jeremy,Williams,,,,71,188,R,21106,55469,willije01,2005,2010,,,R,1984,1,26,Canada,SK,Glenavon,,,,,,,52
willijo01,,,Jordan,Willis,,Jordan,,69,155,L,18353,18631,willijo01,1995,1995,,,G,1975,2,28,Canada,ON,Kincardine,,,,,,,248
williju01,,,Justin,Williams,,,,73,195,R,19583,42448,williju01,2000,2011,,,R,1981,10,4,Canada,ON,Cobourg,,,,,,,237
willise01,,,Sean,Williams,,Sean B.,,73,182,L,11747,5741,willise01,1991,1991,,,C,1968,1,28,Canada,ON,Oshawa,,,,,,,44
willish01,,,Shane,Willis,,Shane,,73,195,R,11157,19360,willish01,1998,2003,,,R,1977,6,13,Canada,AB,Edmonton,,,,,,,131
williti01,,,Tiger,Williams,,David James,,71,190,L,14689,5735,williti01,1974,1987,,,L,1954,2,3,Canada,SK,Weyburn,,,,,,,1
willito01,,,Tommy,Williams,,Thomas Mark,The Bomber/Vanderbilt,71,180,R,14692,5742,willito01,1961,1975,1972,1973,C,1940,4,17,USA,MN,Duluth,1992,2,8,,,,225
willito02,,,Tom,Williams,,Thomas Charles,,71,187,R,14693,10937,willito02,1971,1978,,,L,1951,2,7,Canada,ON,Windsor,,,,,,,159
willsbr01,,,Brian,Willsie,,Brian,,73,202,R,15180,23060,willsbr01,1999,2010,,,R,1978,3,16,Canada,ON,London,,,,,,,206
willsdo01,,,Don,Willson,,Donald Arthur,,68,157,L,14695,19285,willsdo01,1937,1938,,,C,1914,1,1,Canada,ON,Chatham,,,,,,,202
wilmcl01,,,Clarke,Wilm,,Clarke,,72,202,L,11288,22583,wilmcl01,1998,2005,,,C,1976,10,24,Canada,SK,Central Butte,,,,,,,202
wilsoal01,,,Allan,Wilson,,Allan,,,,,,,,,,,,,,,,,,,,,,,,,21
wilsobe01,,,Bert,Wilson,,Bertwin Hilliard,Belting Bert,72,178,L,14697,5748,wilsobe01,1973,1980,,,L,1949,10,17,Canada,ON,Orangeville,1992,2,28,,,,10
wilsobe02,,,Behn,Wilson,,Behn Alexander,Big Behn,75,210,L,14696,5747,wilsobe02,1978,1987,,,D,1958,12,19,Canada,ON,Toronto,,,,,,,157
wilsobo01,,,Bob,Wilson,,Robert Wayne,,69,165,L,14698,10598,wilsobo01,1953,1953,,,D,1934,2,18,Canada,ON,Sudbury,,,,,,,181
wilsoca01,,,Carey,Wilson,,Carey John,,74,195,R,11750,5749,wilsoca01,1983,1992,,,C,1962,5,19,Canada,MB,Winnipeg,,,,,,,244
wilsocl01,,,Claude,Wilson,,Claude,,,,,,,,,,,,G,,,,,,,,,,,,,185
wilsocl02,,,Clay,Wilson,,,,72,195,L,22143,62905,wilsocl01,2007,2011,,,D,1983,4,5,USA,MN,Sturgeon Lake,,,,,,,231
wilsoco01,,,Colin,Wilson,,,,73,214,L,,108354,wilsoco01,2009,2011,,,C,1989,10,20,USA,CT,Greenwich,,,,,,,217
wilsocu01,,,Cully,Wilson,,Carol,,68,180,R,14699,21464,wilsocu01,1919,1926,,,R,1892,6,5,Canada,MB,Winnipeg,1962,7,6,USA,WA,Seattle,225
wilsodo01,,,Doug,Wilson,,Douglas Frederick (Jr.),,73,187,L,11751,5751,wilsodo01,1977,1992,,,D,1957,7,5,Canada,ON,Ottawa,,,,,,,152
wilsodu01,,,Dunc,Wilson,,Duncan Shepherd,,71,175,L,18732,5752,wilsodu01,1969,1978,,,G,1948,3,22,Canada,ON,Toronto,,,,,,,220
wilsofr01,,,Fred,Wilson,,Frederick C.,,67,160,R,,,,,,,,C,1892,10,3,Canada,ON,Hastings,,,,,,,105
wilsogo01,,,Gord,Wilson,,Gordon Allan (Jr.),,72,175,L,14700,12712,wilsogo01,1954,1954,,,L,1932,8,13,Canada,ON,Port Arthur,,,,,,,82
wilsohu01,,,Hub,Wilson,,Hubert James,,70,180,L,14701,17003,wilsohu01,1931,1931,,,L,1909,5,13,Canada,ON,Ottawa,,,,,,,141
wilsoje01,,,Jerry,Wilson,,Jerold,,74,200,L,14702,11174,wilsoje01,1956,1956,,,C,1937,4,10,Canada,AB,Edmonton,,,,,,,255
